,adjclose,close,date,high,low,open,volume
0,76.54454040527344,77.72000122070312,1486477800,78.37999725341797,77.5199966430664,78.05999755859375,2060200
1,76.62332916259766,77.80000305175781,1486564200,77.94000244140625,77.08000183105469,77.54000091552734,2223100
2,76.9975814819336,78.18000030517578,1486650600,78.37000274658203,77.66999816894531,77.80000305175781,3031800
3,77.29304504394531,78.4800033569336,1486737000,78.69000244140625,78.2300033569336,78.5,2191200
4,77.71654510498047,78.91000366210938,1486996200,79.18000030517578,78.4800033569336,78.81999969482422,3317100
5,78.20897674560547,79.41000366210938,1487082600,79.44999694824219,78.66999816894531,79.0,3500800
6,78.3960952758789,79.5999984741211,1487169000,80.0999984741211,78.66999816894531,79.79000091552734,5704100
7,78.30745697021484,79.51000213623047,1487255400,79.5999984741211,78.91999816894531,79.45999908447266,4295000
8,78.50443267822266,79.70999908447266,1487341800,79.77999877929688,78.9000015258789,79.22000122070312,2690300
9,78.76050567626953,79.97000122070312,1487687400,80.44999694824219,79.63999938964844,79.91999816894531,3505500
10,78.65216827392578,79.86000061035156,1487773800,79.97000122070312,79.38999938964844,79.83000183105469,2943000
11,78.83929443359375,80.05000305175781,1487860200,80.44999694824219,79.7699966430664,79.87000274658203,3339500
12,78.5536880493164,79.76000213623047,1487946600,79.88999938964844,79.26000213623047,79.76000213623047,3932300
13,78.95747375488281,80.16999816894531,1488205800,80.30999755859375,79.58999633789062,79.75,2619400
14,78.84913635253906,80.05999755859375,1488292200,80.48999786376953,79.7699966430664,80.12000274658203,4415300
15,80.6810073852539,81.91999816894531,1488378600,82.0,81.0199966430664,81.05000305175781,4746400
16,78.88854217529297,80.0999984741211,1488465000,81.66000366210938,80.05999755859375,81.66000366210938,4409800
17,78.67186737060547,79.87999725341797,1488551400,80.66000366210938,79.81999969482422,80.0999984741211,4579600
18,78.297607421875,79.5,1488810600,79.68000030517578,79.08999633789062,79.5,3670300
19,78.37640380859375,79.58000183105469,1488897000,80.0199966430664,79.33000183105469,79.7699966430664,4433500
20,77.84456634521484,79.04000091552734,1488983400,80.37000274658203,78.97000122070312,80.0,4326800
21,78.10063934326172,79.30000305175781,1489069800,79.69999694824219,78.80999755859375,79.19000244140625,4573500
22,78.17942810058594,79.37999725341797,1489156200,79.45999908447266,78.87999725341797,79.37999725341797,3762800
23,78.01200103759766,79.20999908447266,1489411800,79.54000091552734,79.05999755859375,79.37999725341797,3664300
24,78.4847412109375,79.69000244140625,1489498200,79.80000305175781,78.83000183105469,78.95999908447266,3321400
25,78.03170013427734,79.2300033569336,1489584600,79.88999938964844,78.98999786376953,79.8499984741211,4337200
26,78.56352996826172,79.7699966430664,1489671000,80.0999984741211,79.38999938964844,79.47000122070312,3474800
27,78.0513916015625,79.25,1489757400,79.95999908447266,78.9800033569336,79.91999816894531,6672600
28,77.65744018554688,78.8499984741211,1490016600,79.5999984741211,78.83000183105469,79.1500015258789,3099500
29,76.35740661621094,77.52999877929688,1490103000,79.12999725341797,77.31999969482422,78.93000030517578,6804000
30,76.49529266357422,77.66999816894531,1490189400,78.18000030517578,77.05999755859375,77.43000030517578,4877300
31,76.6627197265625,77.83999633789062,1490275800,78.4000015258789,77.51000213623047,77.56999969482422,4082900
32,77.01727294921875,78.19999694824219,1490362200,78.83999633789062,77.87000274658203,78.11000061035156,4726800
33,76.42635345458984,77.5999984741211,1490621400,77.81999969482422,76.66999816894531,77.20999908447266,3835300
34,77.45061492919922,78.63999938964844,1490707800,78.86000061035156,77.38999938964844,77.51000213623047,4235900
35,77.06651306152344,78.25,1490794200,79.33999633789062,78.13999938964844,78.44999694824219,2913600
36,78.01200103759766,79.20999908447266,1490880600,79.30000305175781,78.08999633789062,78.19999694824219,2924100
37,77.91351318359375,79.11000061035156,1490967000,79.43000030517578,78.80000305175781,78.93000030517578,5228400
38,77.4013671875,78.58999633789062,1491226200,79.18000030517578,77.97000122070312,79.16999816894531,3022700
39,77.07637023925781,78.26000213623047,1491312600,78.61000061035156,78.1500015258789,78.48999786376953,2563700
40,76.89836883544922,77.76000213623047,1491399000,79.02999877929688,77.66000366210938,78.58999633789062,2858400
41,77.05659484863281,77.91999816894531,1491485400,78.30000305175781,77.1500015258789,77.76000213623047,2914800
42,76.90824890136719,77.7699966430664,1491571800,78.23999786376953,77.37000274658203,77.4800033569336,2203000
43,76.63135528564453,77.48999786376953,1491831000,78.11000061035156,77.36000061035156,77.91999816894531,2217100
44,76.4039077758789,77.26000213623047,1491917400,77.56999969482422,76.69000244140625,77.52999877929688,4642300
45,75.83032989501953,76.68000030517578,1492003800,77.4800033569336,76.58000183105469,77.38999938964844,3055800
46,74.9600830078125,75.80000305175781,1492090200,76.80999755859375,75.69999694824219,76.33000183105469,3666600
47,75.82044219970703,76.66999816894531,1492435800,76.70999908447266,75.62999725341797,75.83000183105469,4160800
48,74.9501953125,75.79000091552734,1492522200,76.48999786376953,75.52999877929688,76.44999694824219,3845900
49,74.71286010742188,75.55000305175781,1492608600,76.29000091552734,75.51000213623047,76.19000244140625,5283600
50,79.13331604003906,80.0199966430664,1492695000,80.27999877929688,77.45999908447266,77.5,11099300
51,78.70808410644531,79.58999633789062,1492781400,80.47000122070312,79.48999786376953,79.87999725341797,5837800
52,79.55855560302734,80.44999694824219,1493040600,80.91999816894531,80.23999786376953,80.63999938964844,3563200
53,79.73656463623047,80.62999725341797,1493127000,81.4000015258789,80.62999725341797,81.05999755859375,5061300
54,79.62777709960938,80.5199966430664,1493213400,80.91999816894531,80.1500015258789,80.62000274658203,3661600
55,79.43988800048828,80.33000183105469,1493299800,80.87000274658203,80.08000183105469,80.7699966430664,2922700
56,78.37185668945312,79.25,1493386200,80.16999816894531,79.05000305175781,79.94000244140625,5303700
57,78.35208129882812,79.2300033569336,1493645400,79.48999786376953,78.87999725341797,79.22000122070312,3458100
58,78.65863800048828,79.54000091552734,1493731800,79.66000366210938,79.1500015258789,79.1500015258789,3334900
59,77.95651245117188,78.83000183105469,1493818200,79.51000213623047,78.69000244140625,79.2300033569336,3800600
60,77.46205139160156,78.33000183105469,1493904600,79.41999816894531,77.98999786376953,79.2300033569336,3902200
61,77.45216369628906,78.31999969482422,1493991000,78.7300033569336,77.87999725341797,78.61000061035156,2936700
62,77.29393005371094,78.16000366210938,1494250200,78.73999786376953,77.94999694824219,78.5,2608600
63,77.5708236694336,78.44000244140625,1494336600,78.73999786376953,78.08999633789062,78.16000366210938,2570600
64,77.77850341796875,78.6500015258789,1494423000,78.66000366210938,78.13999938964844,78.27999877929688,2396900
65,77.05659484863281,77.91999816894531,1494509400,78.44999694824219,77.25,78.19999694824219,3780600
66,76.63135528564453,77.48999786376953,1494595800,77.80999755859375,77.22000122070312,77.69999694824219,2865800
67,77.46205139160156,78.33000183105469,1494855000,78.62000274658203,77.4800033569336,77.4800033569336,3327000
68,77.2642593383789,78.12999725341797,1494941400,78.63999938964844,77.83999633789062,78.5999984741211,2457500
69,75.52377319335938,76.37000274658203,1495027800,78.12999725341797,76.23999786376953,78.12999725341797,4441600
70,75.53365325927734,76.37999725341797,1495114200,76.8499984741211,75.97000122070312,76.2699966430664,3545700
71,75.94900512695312,76.80000305175781,1495200600,77.3499984741211,76.30000305175781,76.55000305175781,3283900
72,76.12701416015625,76.9800033569336,1495459800,77.12000274658203,76.5,76.94999694824219,2800000
73,76.34456634521484,77.19999694824219,1495546200,77.41999816894531,76.81999969482422,77.0199966430664,2239600
74,76.26545715332031,77.12000274658203,1495632600,77.45999908447266,76.93000030517578,77.45999908447266,2091300
75,76.5819091796875,77.44000244140625,1495719000,77.91999816894531,77.26000213623047,77.48999786376953,3185200
76,76.60169219970703,77.45999908447266,1495805400,77.5999984741211,77.0199966430664,77.16999816894531,1858800
77,76.23577880859375,77.08999633789062,1496151000,77.41999816894531,76.98999786376953,77.23999786376953,2073000
78,76.08745574951172,76.94000244140625,1496237400,77.11000061035156,75.9800033569336,77.08999633789062,3117100
79,77.41259765625,78.27999877929688,1496323800,78.37999725341797,76.94999694824219,77.2300033569336,3553400
80,77.62026977539062,78.48999786376953,1496410200,78.73999786376953,77.7699966430664,77.7699966430664,3534800
81,78.09495544433594,78.97000122070312,1496669400,79.19999694824219,78.61000061035156,78.75,2738600
82,77.97628784179688,78.8499984741211,1496755800,78.93000030517578,78.29000091552734,78.45999908447266,2878000
83,78.92564392089844,79.80999755859375,1496842200,80.08999633789062,78.79000091552734,78.91000366210938,4284000
84,79.0640869140625,79.94999694824219,1496928600,80.19999694824219,79.66999816894531,79.80999755859375,4047400
85,79.42010498046875,80.30999755859375,1497015000,80.7300033569336,79.7300033569336,80.38999938964844,3849400
86,79.28166198730469,80.16999816894531,1497274200,80.7300033569336,80.06999969482422,80.3499984741211,3352300
87,79.69700622558594,80.58999633789062,1497360600,80.73999786376953,80.06999969482422,80.19999694824219,3174400
88,79.94422912597656,80.83999633789062,1497447000,80.91999816894531,79.62000274658203,80.11000061035156,4013100
89,79.80577850341797,80.69999694824219,1497533400,81.23999786376953,80.2300033569336,80.37999725341797,2773400
90,80.54747009277344,81.44999694824219,1497619800,81.4800033569336,80.7699966430664,80.86000061035156,5914700
91,80.97270965576172,81.87999725341797,1497879000,81.94000244140625,81.29000091552734,81.55999755859375,3076500
92,81.59574127197266,82.51000213623047,1497965400,82.80999755859375,81.80000305175781,81.9800033569336,3929100
93,81.2990493774414,82.20999908447266,1498051800,82.80000305175781,81.98999786376953,82.5999984741211,2683400
94,81.33861541748047,82.25,1498138200,82.62999725341797,82.05999755859375,82.11000061035156,2312100
95,81.3089370727539,82.22000122070312,1498224600,82.69999694824219,82.05999755859375,82.38999938964844,3785300
96,82.0407485961914,82.95999908447266,1498483800,83.29000091552734,82.44000244140625,82.5,2491600
97,82.15941619873047,83.08000183105469,1498570200,83.5199966430664,83.01000213623047,83.05999755859375,2994500
98,83.03955078125,83.97000122070312,1498656600,84.2699966430664,83.4000015258789,83.51000213623047,3668500
99,82.70332336425781,83.62999725341797,1498743000,85.38999938964844,83.16000366210938,84.91999816894531,5092600
100,83.30656433105469,84.23999786376953,1498829400,84.63999938964844,83.58999633789062,84.08999633789062,3320800
101,84.15702819824219,85.0999984741211,1499088600,85.73999786376953,84.69000244140625,84.69000244140625,2306900
102,84.26622009277344,84.88999938964844,1499261400,85.87999725341797,84.80999755859375,85.22000122070312,3501200
103,83.12467193603516,83.73999786376953,1499347800,84.83999633789062,83.72000122070312,84.66999816894531,3213400
104,83.71034240722656,84.33000183105469,1499434200,84.69000244140625,83.7699966430664,83.93000030517578,2454600
105,83.6805648803711,84.30000305175781,1499693400,84.56999969482422,83.97000122070312,84.12999725341797,2147000
106,83.54158782958984,84.16000366210938,1499779800,84.30999755859375,83.54000091552734,84.2300033569336,2733200
107,84.19673919677734,84.81999969482422,1499866200,84.9800033569336,84.05999755859375,84.27999877929688,4629100
108,84.7426986694336,85.37000274658203,1499952600,85.43000030517578,84.73999786376953,84.93000030517578,3309400
109,84.65335845947266,85.27999877929688,1500039000,85.55999755859375,84.58999633789062,84.8499984741211,3354700
110,84.59379577636719,85.22000122070312,1500298200,85.5199966430664,84.77999877929688,85.12999725341797,2190500
111,84.89159393310547,85.5199966430664,1500384600,85.55999755859375,84.76000213623047,84.95999908447266,2816000
112,85.29857635498047,85.93000030517578,1500471000,85.9800033569336,85.30000305175781,85.76000213623047,5539700
113,84.72284698486328,85.3499984741211,1500557400,85.44999694824219,84.52999877929688,84.94000244140625,5386400
114,84.96107482910156,85.58999633789062,1500643800,86.27999877929688,85.43000030517578,85.79000091552734,3570400
115,84.37541198730469,85.0,1500903000,85.66999816894531,83.86000061035156,85.44999694824219,5389100
116,84.78240203857422,85.41000366210938,1500989400,86.0999984741211,85.08000183105469,85.83999633789062,3255200
117,84.6732177734375,85.30000305175781,1501075800,85.72000122070312,85.16999816894531,85.41000366210938,3038100
118,83.2338638305664,83.8499984741211,1501162200,85.19999694824219,83.33000183105469,85.18000030517578,6119300
119,84.17688751220703,84.80000305175781,1501248600,85.0999984741211,83.62000274658203,83.87999725341797,3321200
120,84.60372924804688,85.2300033569336,1501507800,85.69999694824219,84.83999633789062,85.16999816894531,3079800
121,84.6136474609375,85.23999786376953,1501594200,85.83999633789062,85.13999938964844,85.72000122070312,3148800
122,84.6732177734375,85.30000305175781,1501680600,85.36000061035156,84.97000122070312,85.1500015258789,3252300
123,84.91144561767578,85.54000091552734,1501767000,85.87999725341797,85.13999938964844,85.23999786376953,2381800
124,85.33828735351562,85.97000122070312,1501853400,86.33000183105469,85.83999633789062,85.98999786376953,2840200
125,85.21916961669922,85.8499984741211,1502112600,86.19000244140625,85.68000030517578,86.0999984741211,2089100
126,85.30850982666016,85.94000244140625,1502199000,86.66999816894531,85.41000366210938,85.43000030517578,2922800
127,85.06034851074219,85.69000244140625,1502285400,85.97000122070312,85.23999786376953,85.73999786376953,2961000
128,83.93864440917969,84.55999755859375,1502371800,85.58000183105469,84.55000305175781,85.44000244140625,3755200
129,83.6706314086914,84.29000091552734,1502458200,84.86000061035156,83.97000122070312,84.76000213623047,3078600
130,84.84195709228516,85.47000122070312,1502717400,85.66999816894531,84.72000122070312,84.73999786376953,2874000
131,86.15226745605469,86.79000091552734,1502803800,86.97000122070312,85.87999725341797,85.98999786376953,3774100
132,86.74784851074219,87.38999938964844,1502890200,87.77999877929688,86.98999786376953,87.0,3379600
133,85.45740509033203,86.08999633789062,1502976600,87.62999725341797,86.05000305175781,87.33999633789062,3870400
134,84.75261688232422,85.37999725341797,1503063000,86.12999725341797,85.20999908447266,85.98999786376953,4271200
135,84.6732177734375,85.30000305175781,1503322200,85.63999938964844,84.94999694824219,85.44999694824219,2505100
136,84.6732177734375,85.30000305175781,1503408600,85.7300033569336,84.91000366210938,85.47000122070312,2155300
137,84.65335845947266,85.27999877929688,1503495000,85.51000213623047,84.69999694824219,84.70999908447266,1960400
138,84.73277282714844,85.36000061035156,1503581400,85.52999877929688,85.04000091552734,85.48999786376953,2057900
139,84.84195709228516,85.47000122070312,1503667800,85.95999908447266,85.41999816894531,85.5,2302100
140,84.78240203857422,85.41000366210938,1503927000,85.69000244140625,85.20999908447266,85.66000366210938,2105500
141,84.79232025146484,85.41999816894531,1504013400,85.51000213623047,84.4000015258789,84.75,2779400
142,85.06034851074219,85.69000244140625,1504099800,85.73999786376953,85.22000122070312,85.37999725341797,2131700
143,85.46733093261719,86.0999984741211,1504186200,86.27999877929688,85.69999694824219,86.0,3792300
144,85.50703430175781,86.13999938964844,1504272600,86.54000091552734,86.05000305175781,86.30999755859375,2262700
145,84.68313598632812,85.30999755859375,1504618200,85.91000366210938,84.68000030517578,85.72000122070312,3089800
146,84.60372924804688,85.2300033569336,1504704600,85.83999633789062,85.0,85.56999969482422,2823300
147,83.78974914550781,84.41000366210938,1504791000,85.5199966430664,84.08000183105469,85.2699966430664,2905400
148,83.63092803955078,84.25,1504877400,85.01000213623047,84.0199966430664,84.18000030517578,3462100
149,85.06034851074219,85.69000244140625,1505136600,86.12000274658203,84.97000122070312,84.97000122070312,3397500
150,85.91403198242188,86.55000305175781,1505223000,86.5999984741211,85.80999755859375,85.97000122070312,3333300
151,86.00335693359375,86.63999938964844,1505309400,86.7699966430664,86.38999938964844,86.41999816894531,2396500
152,85.55667114257812,86.19000244140625,1505395800,86.80000305175781,86.16000366210938,86.54000091552734,2764900
153,86.35079193115234,86.98999786376953,1505482200,86.98999786376953,86.06999969482422,86.5199966430664,7791600
154,87.22432708740234,87.87000274658203,1505741400,87.87000274658203,86.94999694824219,87.08000183105469,3395100
155,88.34602355957031,89.0,1505827800,89.2300033569336,87.87999725341797,87.97000122070312,4043800
156,87.78021240234375,88.43000030517578,1505914200,89.37999725341797,88.2699966430664,89.25,4251000
157,87.77027893066406,88.41999816894531,1506000600,88.80000305175781,88.04000091552734,88.44999694824219,2877800
158,87.75042724609375,88.4000015258789,1506087000,88.70999908447266,88.0999984741211,88.30000305175781,2770100
159,87.56182861328125,88.20999908447266,1506346200,88.63999938964844,87.83999633789062,88.27999877929688,2863100
160,88.03829956054688,88.69000244140625,1506432600,88.7699966430664,88.19999694824219,88.47000122070312,2197800
161,88.8324203491211,89.48999786376953,1506519000,89.73999786376953,89.02999877929688,89.68000030517578,2888900
162,89.47764587402344,90.13999938964844,1506605400,90.30999755859375,89.2300033569336,89.2300033569336,2458800
163,89.79529571533203,90.45999908447266,1506691800,90.7699966430664,89.93000030517578,90.04000091552734,2996300
164,89.87470245361328,90.54000091552734,1506951000,91.16999816894531,90.0999984741211,90.44000244140625,4466400
165,90.75817108154297,91.43000030517578,1507037400,91.63999938964844,90.58999633789062,90.58999633789062,2912300
166,90.34125518798828,91.01000213623047,1507123800,91.61000061035156,90.91000366210938,91.5999984741211,3091700
167,90.8395004272461,91.16000366210938,1507210200,91.62000274658203,90.7699966430664,90.95999908447266,2991000
168,91.2281265258789,91.55000305175781,1507296600,91.58999633789062,91.08999633789062,91.25,1891800
169,91.36763763427734,91.69000244140625,1507555800,91.95999908447266,91.5,91.58999633789062,1653700
170,91.56693267822266,91.88999938964844,1507642200,92.33999633789062,91.77999877929688,91.87999725341797,2247200
171,91.63668060302734,91.95999908447266,1507728600,92.6500015258789,91.80999755859375,91.86000061035156,3051400
172,91.28791809082031,91.61000061035156,1507815000,92.2300033569336,91.41999816894531,91.62999725341797,3279000
173,92.53352355957031,92.86000061035156,1507901400,92.91999816894531,91.26000213623047,91.5,3224200
174,91.63668060302734,91.95999908447266,1508160600,93.3499984741211,90.80999755859375,93.04000091552734,4294000
175,91.36763763427734,91.69000244140625,1508247000,92.0999984741211,91.58000183105469,91.94000244140625,2939600
176,91.75626373291016,92.08000183105469,1508333400,92.2699966430664,91.68000030517578,91.80000305175781,4720200
177,91.57689666748047,91.9000015258789,1508419800,92.94999694824219,90.04000091552734,90.4000015258789,6512100
178,91.76622009277344,92.08999633789062,1508506200,93.29000091552734,91.97000122070312,92.83999633789062,4442200
179,92.05520629882812,92.37999725341797,1508765400,93.08999633789062,92.22000122070312,92.22000122070312,2963100
180,93.5300064086914,93.86000061035156,1508851800,93.93000030517578,92.33000183105469,92.5999984741211,4481500
181,93.20116424560547,93.52999877929688,1508938200,94.23999786376953,93.2699966430664,94.0,4266100
182,95.35356903076172,95.69000244140625,1509024600,95.7300033569336,93.9800033569336,93.98999786376953,4136800
183,95.45321655273438,95.79000091552734,1509111000,96.0199966430664,95.02999877929688,95.44999694824219,3212200
184,94.73574829101562,95.06999969482422,1509370200,96.12000274658203,94.83999633789062,95.7300033569336,3096500
185,95.18416595458984,95.5199966430664,1509456600,95.61000061035156,94.5199966430664,94.9800033569336,3146400
186,95.45321655273438,95.79000091552734,1509543000,96.56999969482422,95.44000244140625,96.29000091552734,2320000
187,95.6425552368164,95.9800033569336,1509629400,96.23999786376953,95.38999938964844,96.0,3013300
188,96.0909652709961,96.43000030517578,1509715800,96.43000030517578,95.77999877929688,96.27999877929688,2089500
189,95.95146179199219,96.29000091552734,1509978600,96.7300033569336,95.93000030517578,96.3499984741211,1848300
190,95.03469848632812,95.37000274658203,1510065000,96.9000015258789,95.18000030517578,96.41999816894531,3200900
191,94.7955322265625,95.12999725341797,1510151400,95.27999877929688,94.44999694824219,95.0999984741211,2163700
192,93.4203872680664,93.75,1510237800,94.66000366210938,93.27999877929688,94.33999633789062,3949800
193,93.19119262695312,93.5199966430664,1510324200,94.1500015258789,93.38999938964844,93.79000091552734,2714400
194,93.56986236572266,93.9000015258789,1510583400,93.9800033569336,92.77999877929688,93.0,2708500
195,93.43035888671875,93.76000213623047,1510669800,93.79000091552734,92.94000244140625,93.56999969482422,2843700
196,92.93211364746094,93.26000213623047,1510756200,93.79000091552734,92.80000305175781,93.2699966430664,3236600
197,93.2310562133789,93.55999755859375,1510842600,94.04000091552734,93.30000305175781,93.55000305175781,2586500
198,93.36060333251953,93.69000244140625,1510929000,93.76000213623047,92.91999816894531,93.30999755859375,3261200
199,93.61968231201172,93.94999694824219,1511188200,94.33999633789062,93.68000030517578,93.91999816894531,3456600
200,94.07807159423828,94.41000366210938,1511274600,94.6500015258789,94.12000274658203,94.41999816894531,2917000
201,93.49014282226562,93.81999969482422,1511361000,94.70999908447266,93.4800033569336,94.38999938964844,2159100
202,93.1513442993164,93.4800033569336,1511533800,94.12000274658203,93.47000122070312,93.97000122070312,837300
203,93.14137268066406,93.47000122070312,1511793000,94.0,93.36000061035156,93.56999969482422,2731300
204,94.94500732421875,95.27999877929688,1511879400,95.27999877929688,93.58000183105469,93.76000213623047,3536400
205,96.26036834716797,96.5999984741211,1511965800,97.31999969482422,95.5999984741211,95.95999908447266,4325500
206,97.36646270751953,97.70999908447266,1512052200,98.48999786376953,96.80999755859375,97.0199966430664,5328300
207,97.51593780517578,97.86000061035156,1512138600,98.22000122070312,95.8499984741211,98.08000183105469,3445200
208,98.24337005615234,98.58999633789062,1512397800,99.16999816894531,97.9800033569336,98.62000274658203,4562400
209,98.36295318603516,98.70999908447266,1512484200,99.75,98.58000183105469,99.19999694824219,3525600
210,97.86470794677734,98.20999908447266,1512570600,98.81999969482422,98.16999816894531,98.63999938964844,3081300
211,98.23341369628906,98.58000183105469,1512657000,99.12000274658203,97.4800033569336,97.76000213623047,3026100
212,98.2035140991211,98.55000305175781,1512743400,99.0,98.13999938964844,99.0,3850300
213,98.65193176269531,99.0,1513002600,99.04000091552734,98.23999786376953,98.5999984741211,2984100
214,99.02063751220703,99.37000274658203,1513089000,99.66000366210938,98.8499984741211,98.87999725341797,3455500
215,97.43621826171875,97.77999877929688,1513175400,99.30999755859375,97.76000213623047,99.12000274658203,3463900
216,96.80844116210938,97.1500015258789,1513261800,98.6500015258789,97.1500015258789,98.30999755859375,3464600
217,98.17361450195312,98.5199966430664,1513348200,98.83999633789062,97.44000244140625,97.77999877929688,7891800
218,99.32954406738281,99.68000030517578,1513607400,100.52999877929688,98.98999786376953,99.19000244140625,3485400
219,98.80140686035156,99.1500015258789,1513693800,100.38999938964844,99.12000274658203,100.20999908447266,3282600
220,98.16365814208984,98.51000213623047,1513780200,99.94000244140625,98.45999908447266,99.70999908447266,3091000
221,98.1536865234375,98.5,1513866600,99.19000244140625,98.37000274658203,99.05000305175781,2339500
222,98.3928451538086,98.73999786376953,1513953000,99.04000091552734,98.20999908447266,98.47000122070312,1980300
223,98.22344207763672,98.56999969482422,1514298600,98.91999816894531,98.12999725341797,98.80000305175781,1575200
224,98.7814712524414,99.12999725341797,1514385000,99.25,98.56999969482422,98.9000015258789,2569900
225,99.3494644165039,99.69999694824219,1514471400,99.91000366210938,99.36000061035156,99.63999938964844,1914900
226,98.9608383178711,99.30999755859375,1514557800,100.25,99.26000213623047,100.0,2056800
227,98.59214782714844,98.94000244140625,1514903400,99.7300033569336,98.22000122070312,99.7300033569336,2746700
228,99.20000457763672,99.55000305175781,1514989800,99.76000213623047,99.0199966430664,99.23999786376953,2976400
229,100.8499984741211,100.8499984741211,1515076200,101.6500015258789,99.91000366210938,100.02999877929688,3122000
230,101.08000183105469,101.08000183105469,1515162600,101.08000183105469,100.2699966430664,100.8499984741211,2550300
231,100.1500015258789,100.1500015258789,1515421800,101.19999694824219,100.12000274658203,101.0,1896500
232,100.5199966430664,100.5199966430664,1515508200,100.80000305175781,100.2699966430664,100.36000061035156,2978500
233,101.22000122070312,101.22000122070312,1515594600,101.58999633789062,100.33000183105469,100.38999938964844,2279200
234,100.7300033569336,100.7300033569336,1515681000,101.44000244140625,100.19999694824219,101.44000244140625,2745400
235,100.97000122070312,100.97000122070312,1515767400,101.02999877929688,99.93000030517578,100.86000061035156,3231500
236,100.33999633789062,100.33999633789062,1516113000,102.38999938964844,100.1500015258789,102.01000213623047,3814000
237,100.76000213623047,100.76000213623047,1516199400,101.0,99.23999786376953,100.98999786376953,4469700
238,99.86000061035156,99.86000061035156,1516285800,100.83999633789062,99.58000183105469,100.83999633789062,5290700
239,98.02999877929688,98.02999877929688,1516372200,98.94000244140625,96.3499984741211,97.01000213623047,12306000
240,98.31999969482422,98.31999969482422,1516631400,98.33999633789062,96.83999633789062,97.26000213623047,4983600
241,97.9800033569336,97.9800033569336,1516717800,98.4000015258789,97.44000244140625,98.16000366210938,4375200
242,99.30000305175781,99.30000305175781,1516804200,99.51000213623047,98.16000366210938,98.25,4949500
243,99.69000244140625,99.69000244140625,1516890600,100.11000061035156,99.19999694824219,99.43000030517578,3375200
244,99.62999725341797,99.62999725341797,1516977000,99.94999694824219,98.94999694824219,99.8499984741211,3668700
245,99.41000366210938,99.41000366210938,1517236200,100.18000030517578,99.2300033569336,99.75,3472100
246,98.70999908447266,98.70999908447266,1517322600,100.0999984741211,98.69000244140625,99.44999694824219,3466500
247,99.4000015258789,99.4000015258789,1517409000,99.70999908447266,98.5,98.73999786376953,3202900
248,100.0,100.0,1517495400,100.04000091552734,98.4000015258789,98.94999694824219,2952100
249,96.68000030517578,96.68000030517578,1517581800,99.69000244140625,96.63999938964844,99.52999877929688,4663300
250,92.01000213623047,92.01000213623047,1517841000,96.72000122070312,88.61000061035156,95.83000183105469,6291000
